Category ID	Category Name	Number	Name	Year Released	Weight (in Grams)	Dimensions
486	Designer Sets / Creature	4507-1	Prehistoric Creatures	2004	224	38.2 x 28.5 x 7
486	Designer Sets / Robot	4508-1	Titan XP	2004	186	38.5 x 38 x 6.8
473	Sports / Hockey	3579-1	Street Hockey	2004	45	28.7 x 19 x 5.9
516	4 Juniors / Pirates	7073-1	Pirate Dock	2004	29	33.5 x 23.8 x 4.7
437	Explore / Dora the Explorer / DUPLO	7330-1	Dora's Treasure Island	2004	?	? x ? x ?
437	Explore / Dora the Explorer / DUPLO	7332-1	Dora and Boots at Play Park	2004	8	38.3 x 28.5 x 6.8
437	Explore / Dora the Explorer / DUPLO	7333-1	Dora and Diego's Animal Adventure	2004	?	? x ? x ?
227	Harry Potter / Prisoner of Azkaban	4750-1	Draco's Encounter with Buckbeak	2004	11	14.5 x 14.5 x 4.7
227	Harry Potter / Prisoner of Azkaban	4751-1	Harry and the Marauder's Map	2004	20	14 x 19 x 5
227	Harry Potter / Prisoner of Azkaban	4754-1	Hagrid's Hut {2nd edition}	2004	66	28.5 x 28.5 x 5.9
227	Harry Potter / Prisoner of Azkaban / Train / 9V	4758-1	Hogwarts Express {2nd edition}	2004	88.8	33.5 x 28.5 x 7
227	Harry Potter / Prisoner of Azkaban	4756-1	Shrieking Shack	2004	113	38.2 x 28.5 x 9.5
227	Harry Potter / Prisoner of Azkaban	4757-1	Hogwarts Castle {2nd edition}	2004	253	57.4 x 38 x 9.4
976	LEGO Brand / LEGOLAND Parks	LLCA08-1	Heart (LEGOLAND California)	2004	?	? x ? x ?
170	Alpha Team / Mission Deep Freeze	4742-1	Chill Speeder	2004	12.47	14.2 x 9.5 x 4.7
170	Alpha Team / Mission Deep Freeze	4743-1	Ice Blade	2004	31.45	23.7 x 14.2 x 5.8
170	Alpha Team / Mission Deep Freeze	4744-1	Tundra Tracker	2004	46	28.5 x 19 x 7
170	Alpha Team / Mission Deep Freeze	4745-1	Blue Eagle vs. Snow Crawler	2004	81	28.5 x 28.5 x 5.8
170	Alpha Team / Mission Deep Freeze	4746-1	Mobile Command Center	2004	147	48 x 28.5 x 6
170	Alpha Team / Mission Deep Freeze	4748-1	Ogel's Mountain Fortress	2004	166	47.7 x 38.2 x 9.2
277	LEGOLAND / Airport	1555-2	Sterling Airways Biplane	1978	?	? x ? x ?
179	Racers / Drome Racers	4310-1	Orange Racer polybag	2004	2	? x ? x ?
473	Sports / Soccer	7924-1	McDonald's Sports Set Number 2 - Red Soccer Player #11 polybag	2004	0.87	17 x 17 x 1
65	Star Wars / Star Wars Other	K720x-1	Story Teller Pack	2002	?	29 x 29 x 4
473	Sports / Soccer	7923-1	McDonald's Sports Set Number 1 - White Soccer Player #4 polybag	2004	0.87	17 x 17 x 4.6
490	Clikits	7509-1	Jewels-n-Clips	2003	14.8	18 x 21 x 6
490	Clikits	7517-1	Cool Room Décor (Decor)	2003	22	23.5 x 28.5 x 6
490	Clikits	7518-1	Cool Room Catchers	2003	23.5	23.5 x 18 x 5.5
490	Clikits	7519-1	Cool Room Frames	2003	23.1	23.5 x 24 x 6
490	Clikits	7522-1	Let's Party	2003	?	37.8 x 28.7 x 6
490	Clikits	7520-1	Pillow Decor 'n More	2003	24.34	38 x 28.5 x 9.5
490	Clikits	7510-1	Trendy Totes Pink	2003	23.87	28.5 x 28.5 x 6
490	Clikits	7512-1	Trendy Totes Sky Blue	2003	24.13	28.5 x 28.5 x 5.8
490	Clikits	7511-1	Trendy Totes Tangerine	2003	25.43	28.5 x 28.5 x 6
473	Sports / Basketball	7917-1	McDonald's Sports Set Number 3 - Blue Basketball Player #22 polybag	2004	0.89	16.8 x 15.3 x 4.6
473	Sports / Hockey	7920-1	McDonald's Sports Set Number 5 - Blue Hockey Player #4 polybag	2004	0.9	16.7 x 15.8 x 3.55
473	Sports / Gravity Games	7922-1	McDonald's Sports Set Number 6 - Orange Vest Snowboarder polybag	2004	0.9	16.6 x 17 x 3.5
473	Sports / Basketball	7918-1	McDonald's Sports Set Number 8 - Green Basketball Player #35 polybag	2004	?	? x ? x ?
227	Harry Potter / Mini / Prisoner of Azkaban	4695-1	Knight Bus - Mini polybag	2004	5	17 x 16.5 x 2.5
473	Sports / Hockey	7919-1	McDonald's Sports Set Number 4 - White Hockey Player #5 polybag	2004	0.89	16.5 x 16.8 x 3.85
469	Spider-Man / Spider-Man 2	4855-1	Spider-Man's Train Rescue	2004	55.5	28.5 x 28.5 x 5.9
469	Spider-Man / Spider-Man 2	4853-1	Spider-Man's Street Chase	2004	20	19 x 14.2 x 4.7
469	Spider-Man / Spider-Man 2	4854-1	Doc Ock's Bank Robbery	2004	25	28.5 x 19 x 6
469	Spider-Man / Spider-Man 2	4856-1	Doc Ock's Hideout	2004	82	47.7 x 28.5 x 7
469	Spider-Man / Spider-Man 2	4857-1	Doc Ock's Fusion Lab	2004	33	28.5 x 19 x 6
516	4 Juniors / Spider-Man / Spider-Man 2	4858-1	Doc Ock's Crime Spree	2004	18	28.5 x 28.5 x 7
516	4 Juniors / Spider-Man / Spider-Man 2	4860-1	Café Attack {Cafe}	2004	40	38.1 x 28.5 x 7
473	Sports / Gravity Games	7921-1	McDonald's Sports Set Number 7 - Dark Bluish Gray Vest Skateboarder polybag	2004	0.89	17 x 17 x 3.5
67	Town / World City / Harbor	7214-1	Waterplane	2004	30	19.1 x 9.5 x 5.8
277	LEGOLAND / Airport	1562-3	Lufthansa Double-Decker	1976	?	? x ? x ?
277	LEGOLAND / Airport	1611-2	Martinair DC-9	1978	?	? x ? x ?
277	LEGOLAND / Airport	1551-2	Sterling Luggage Carrier	1972	?	? x ? x ?
166	Educational & Dacta / MINDSTORMS / RCX	9795-1	ROBOLAB Intelligent House Building Set	2001	?	? x ? x ?
390	Holiday & Event / Easter	4212838-1	LEGO Stores Easter Chick for 2004	2004	?	? x ? x ?
390	Holiday & Event / Easter	4212847-1	LEGO Stores Easter Chick in Egg for 2004	2004	?	? x ? x ?
390	Holiday & Event / Easter	4212852-1	LEGO Stores Easter Opening Egg for 2004 - Blue	2004	17	? x ? x ?
486	Designer Sets / Robot	4048-1	Mech Lab (Kohl's Exclusive)	2003	?	? x ? x ?
486	Designer Sets / Robot	7221-1	Robots polybag	2003	2	14 x 14 x 0
